CONSEJO NACIONAL ELECTORAL,,,,,,,,,,,,,,,,,,,,,,,,,,
COORDINACIÓN NACIONAL TÉCNICA DE PROCESOS ELECTORALES,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN NACIONAL DE REGISTRO ELECTORAL,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECCIONES SECCIONALES Y CONSEJO DE PARTICIPACIÓN CIUDADANA Y CONTROL SOCIAL 2027,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRIBUTIVO DE RECINTOS ELECTORALES,,,,,,,,,,,,,,,,,,,,,,,,,,
Corte: al 11 de agosto de 2026,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CODIGO PROVINCIA,NOMBRE PROVINCIA,CODIGO CANTON,NOMBRE CANTON,CODIGO PARROQUIA,NOMBRE PARROQUIA,CODIGO ZONA,NOMBRE ZONA,CODIGO RECINTO,NOMBRE RECINTO,CDA,DIRECCION RECINTO,TELEFONO,JUN FEM,JUN MAS,NUM JUNR,JUN INIF,JUN FINF,JUN INIM,JUN FINM,NUMERO ELECTORES,X,Y,long,lat,DIFICIL ACCESO,SIN CONECTIVIDAD
8,ESMERALDAS,560,ESMERALDAS,5210,5 DE AGOSTO,1,5 DE AGOSTO,3446,"ESCUELA FISCAL ""DR. JOSE MARÍA VELASCO IBARRA""",NO,CALLE MANUELA CAÑIZARES ENTRE OLMEDO Y COLON,62723377,5,2,7,47,51,43,44,2412,649837.869,10106587.38,-79.6533803,0.96406049,NO,NO
8,ESMERALDAS,560,ESMERALDAS,5210,5 DE AGOSTO,1,5 DE AGOSTO,6120,ESCUELA FISCAL ESMERALDAS LIBRE,NO,CALLE PRINCIPAL ESMERALDAS LIBRE,62721023,4,4,8,43,46,39,42,2800,649192,10106390,-79.65918446,0.96227752,NO,NO
8,ESMERALDAS,560,ESMERALDAS,5210,5 DE AGOSTO,1,5 DE AGOSTO,6023,ESCUELA SAN JOSE OBRERO,NO,SAN JOSE OBRERO Y 6 DE DICIEMBRE,62451454,4,4,8,23,26,19,22,2800,649777.643,10105986.78,-79.65392359,0.95862842,NO,NO
8,ESMERALDAS,561,RIO VERDE,965,CHUMUNDE,4,RASCADERA,5928,ESCUELA FISCAL 7 DE JULIO,NO,CENTRO POBLADO,63043784,1,1,2,1,1,1,1,244,678496,10074643,-79.39600183,0.67505195,SI,SI
8,ESMERALDAS,580,SAN LORENZO,4075,TULULBI /RICAURTE,3,CENTRO AWA PAMBILAR,3971,CENTRO EDUCATIVO INTERCULTURAL BILINGUE MOISES CANTICUZ,NO,CENTRO POBLADO,0,1,1,2,1,1,1,1,83,766495.5077,10124461.31,-78.60531512,1.12504928,SI,SI
8,ESMERALDAS,580,SAN LORENZO,4075,TULULBI /RICAURTE,4,CENTRO AWA GUADUALITO,3348,CENTRO EDUCATIVO SANTA ROSA,NO,VIA RECINTO EL PAN,0,1,1,2,1,1,1,1,138,758657,10135532,-78.67562839,1.22518328,SI,SI
8,ESMERALDAS,560,ESMERALDAS,5210,5 DE AGOSTO,3,PROPICIA 4,3324,UNIDAD EDUCATIVA FISCAL LUIS TELLO,NO,KM 5.5 VIA A REFINERIA,62700425,6,5,11,1,6,1,5,3511,647298,10102946,-79.67621493,0.93113372,NO,NO
8,ESMERALDAS,560,ESMERALDAS,6905,SIMON PLATA TORRES,4,LA TOLITA,3448,UNIDAD EDUCATIVA FISCOMISIONAL MARIA AUXILIADORA,NO,VIA A ATACAMES KM 2.5,62766413,4,4,8,1,4,1,4,2559,646332,10101125,-79.684901,0.91466624,NO,NO
8,ESMERALDAS,561,RIO VERDE,965,CHUMUNDE,2,CAPULÍ,3902,ESCUELA DE EDUCACION BASICA ANTONIO ELIZALDE,NO,FRENTE A LA CANCHA DE FUTBOL,63042981,1,1,2,1,1,1,1,195,681703,10083909,-79.36716122,0.7588403,SI,SI
8,ESMERALDAS,561,RIO VERDE,965,CHUMUNDE,3,MARIBÉ,3901,ESCUELA RICARDO PLAZA BASTIDAS,NO,FRENTE A LA CANCHA DE FULTBOL,63043093,1,1,2,1,1,1,1,244,678698.2549,10085079.68,-79.39415167,0.76943778,SI,SI
8,ESMERALDAS,565,ELOY ALFARO,3805,SELVA ALEGRE,2,PALMA REAL,3443,ESCUELA FISCAL PAULINA PERALTA,NO,VIA ZAPALLITO,0,1,1,2,1,1,1,1,182,739575,10100034,-78.84724336,0.90439527,NO,SI
8,ESMERALDAS,565,ELOY ALFARO,4465,SANTO DOMINGO DE ONZOLE,3,CHACHI CAPULÍ,4194,"CENTRO EDUCATIVO COMUNITARIO ""GONZALO PIZARRO""",NO,CALLE SIN NOMBRE,63034860,1,1,2,1,1,1,1,147,712771,10079262,-79.08808933,0.71670594,SI,SI
8,ESMERALDAS,565,ELOY ALFARO,4465,SANTO DOMINGO DE ONZOLE,4,CHACHI GUALPÍ DE ONZOLE,4207,ESCUELA FISCAL ROSENDO ORTIZ,NO,CHACHI GUALPI DE ONZOLE,0,1,1,2,1,1,1,1,242,704570,10086069,-79.16173004,0.77828936,SI,SI
8,ESMERALDAS,570,MUISNE,1010,DAULE,2,PEDRO CARBO,4026,ESCUELA FISCAL ALBERTO PERDOMO FRANCO,NO,FLORENCIO INTRIAGO,0,1,1,2,1,1,1,1,387,614139,10040645,-79.9742958,0.3676687,NO,SI
8,ESMERALDAS,575,QUININDE,1530,LA UNION,10,LA VIRGENCITA,3260,ESCUELA CORONEL RAMON VALDEZ CERVANTES,NO,AV. 24 DE OCTUBRE,0,1,1,2,1,1,1,1,167,659282,10006530,-79.56872201,0.0590604,NO,SI
8,ESMERALDAS,575,QUININDE,5895,ROSA ZARATE,10,PUEBLO NUEVO,3985,ESCUELA FISCAL MIXTA 10 DE AGOSTO,NO,VÍA A PUEBLO NUEVO,0,1,1,2,1,1,1,1,303,653653,10021608,-79.61928585,0.1954372,NO,SI
8,ESMERALDAS,580,SAN LORENZO,620,CONCEPCION,3,19 DE MARZO,4212,"ESCUELA FISCAL ""4 DE OCTUBRE""",NO,AV. PRINCIPAL,0,1,1,2,1,1,1,1,252,735188.3749,10123969.35,-78.88650202,1.12082021,NO,NO
8,ESMERALDAS,580,SAN LORENZO,2395,MATAJE,2,MATAJE ALTO,4214,ESCUELA FISCAL LUCIANO GERMAN NASTACUAZ,NO,AV. PRINCIPAL Y CALLE S/N,0,1,1,2,1,1,1,1,209,772256,10134163,-78.5535077,1.21269944,SI,SI
8,ESMERALDAS,580,SAN LORENZO,620,CONCEPCION,1,CONCEPCION,3338,U.E. TARCILA BEDON BATIOJA,NO,BOLIVAR Y ABDON CALDERON,62303479,2,2,4,1,2,1,2,945,741763.573,10114531.68,-78.82750326,1.03545326,NO,NO
8,ESMERALDAS,785,ATACAMES,4055,TONCHIGUE,3,SAME,3267,"EGB.""ADALBERTO ORTIZ QUIÑONEZ""",NO,VIA PRINCIPAL A MUISNE - SAME,0,1,1,2,1,1,1,1,206,620119,10093096,-79.92046933,0.84211762,NO,NO
8,ESMERALDAS,560,ESMERALDAS,6905,SIMON PLATA TORRES,1,SIMON PLATA TORRES,1915,"ESCUELA FISCOMISIONAL ""NUESTRA SEÑORA DE LORETO""",SI,AV. SIMON PLATA TORRES,62438595,8,8,16,1,8,1,8,5600,648769.862,10101804.16,-79.6629934,0.92080096,NO,NO
8,ESMERALDAS,560,ESMERALDAS,6905,SIMON PLATA TORRES,1,SIMON PLATA TORRES,5457,UNIDAD EDUCATIVA FISCAL ALFONSO QUIÑONEZ GEORGE,NO,VIA ATACAMES Y TOLITA 1,0,10,9,19,9,18,9,17,6226,646352,10101780,-79.68471913,0.92059058,NO,NO
8,ESMERALDAS,565,ELOY ALFARO,4465,SANTO DOMINGO DE ONZOLE,5,HOJAS BLANCAS,3979,ESCUELA ABDON CALDERON MUÑOZ,NO,VÍA CHONTADURO,63034885,1,1,2,1,1,1,1,332,700761,10061646,-79.19602683,0.55745226,SI,SI
8,ESMERALDAS,565,ELOY ALFARO,4465,SANTO DOMINGO DE ONZOLE,7,NUEVO AMANECER,8296,EGB 17 DE SEPTIEMBRE EXTENSION,NO,CENTRO POBLADO,,1,1,2,1,1,1,1,157,699603,10079143,-79.20637413,0.71567803,NO,NO
8,ESMERALDAS,575,QUININDE,700,CUBE / CHANCAMA,5,EL MIRADOR,8301,UNIDAD EDUCATIVA QUITEÑO LIBRE,NO,VIA ESMERALDAS QUININDE KM 71,,1,1,2,1,1,1,1,147,662771,10051575,-79.53732991,0.46646204,NO,NO
8,ESMERALDAS,580,SAN LORENZO,620,CONCEPCION,2,GUAYABAL,3444,"ESCUELA FISCAL ""JOSÉ PLACIDO CAAMAÑO""",NO,AV. PRINCIPAL,0,1,1,2,1,1,1,1,220,739032.5075,10100570.42,-78.85211289,0.90924788,SI,SI
8,ESMERALDAS,565,ELOY ALFARO,1505,SAN JOSE DE CAYAPAS,2,PICHIYACU CHACHI,4175,"UNIDAD EDUCATIVA ""HERCILIO PIANCHICHE OREJUELA""",NO,JORGE PICHOTA,0,1,1,2,1,1,1,1,647,722572.9334,10099966.24,-78.99995483,0.90387057,SI,SI
8,ESMERALDAS,565,ELOY ALFARO,4465,SANTO DOMINGO DE ONZOLE,2,COLON DE ONZOLE,4185,UNIDAD EDUCATIVA GRAN COLOMBIA,NO,CALLE SIN NOMBRE,62303364,1,1,2,1,1,1,1,500,715333,10086940,-79.065046,0.78612149,SI,SI
8,ESMERALDAS,575,QUININDE,5895,ROSA ZARATE,2,LA SEXTA,3299,UNIDAD EDUCATIVA FISCAL NUEVA JERUSALEN,SI,AV PRINCIPAL,0,1,1,2,1,1,1,1,544,691782,10033258,-79.2767416,0.30075853,NO,SI
9,GUAYAS,390,GUAYAQUIL,6405,PASCUALES,6,MONTEBELLO,564,ESCUELA DE EDUCACIÓN BÁSICA NUESTRA SRA DE MONTEBELLO,SI,CDLA. MONTEBELLO AV 7MA SL.1 KM 13 1/2 VIA A DAULE,5005121,5,5,10,6,10,6,10,3500,617721,9769032,-79.94143254,-2.08927194,NO,NO
9,GUAYAS,390,GUAYAQUIL,6405,PASCUALES,6,MONTEBELLO,574,UNIDAD EDUCATIVA FISCAL HIDEYO NOGUCHI,SI,CDLA. MONTEBELLO MZ.2A SL.1 KM 12 1/2 VIA A DAULLE,2018575,5,5,10,1,5,1,5,3500,617687,9769109,-79.9417387,-2.08857563,NO,NO
9,GUAYAS,390,GUAYAQUIL,6405,PASCUALES,6,MONTEBELLO,5226,UNIDAD EDUCATIVA PARTICULAR BENEMÉRITA SOCIEDAD FILANTRÓPICA DEL GUAYAS,NO,AV. ARTURO FERAUD STAGG ENTRE LUIS ROBLES PLAZA Y MODESTO LUQUE,42103896,5,3,8,11,15,11,13,2359,617680,9767387,-79.94179118,-2.10415226,NO,NO
9,GUAYAS,390,GUAYAQUIL,6150,TARQUI,14,SAN EDUARDO,731,ESCUELA DE EDUCACION BASICA COMPLETA LUIS BONILLA CASTILLO,SI,"COOP SAN EDUARDO AV. 43 SUR OESTE Y CALLE 3B, MZ 251, SOLAR 28",2208977,10,7,17,1,10,1,7,5790,619246,9758209,-79.92765312,-2.18716303,NO,NO
9,GUAYAS,390,GUAYAQUIL,6150,TARQUI,15,URDENOR,685,CENTRO DE ESTUDIOS ESPIRITU SANTO,SI,AV. JUAN TANCA MARENGO KM 2 1/2 AV LAS AGUAS,3804810,12,9,21,1,12,1,9,7152,621116,9762574,-79.91086696,-2.14766707,NO,NO
9,GUAYAS,390,GUAYAQUIL,6150,TARQUI,16,NUEVA PROSPERINA,666,UNIDAD EDUCATIVA SAGRADA FAMILIA DE NAZARET,NO,COOP. NUEVA PROSPERINA MZ.2175 SL.1,0,11,5,16,14,24,14,18,5436,614668,9764999,-79.96885861,-2.12577167,NO,NO
9,GUAYAS,390,GUAYAQUIL,6150,TARQUI,16,NUEVA PROSPERINA,5188,UNIDAD EDUCATIVA ADALBERTO ORTIZ QUIÑONEZ,NO,COOP. NUEVA PROSPERINA MZ.2173 -2174 KM 2.5 VIA PERIMETRAL,0,7,7,14,7,13,7,13,4900,614691,9765148,-79.9686527,-2.12442372,NO,NO
9,GUAYAS,390,GUAYAQUIL,6150,TARQUI,16,NUEVA PROSPERINA,6295,UNIDAD EDUCATIVA FISCOMISIONAL SAN IGNACIO DE LOYOLA,SI,KM. 24 1/2 VIA PERIMETRAL COOP. SAN IGNACIO,0,6,6,12,1,6,1,6,4200,613959,9765413,-79.975236,-2.12203101,NO,NO
9,GUAYAS,390,GUAYAQUIL,6150,TARQUI,17,VÍA A LA COSTA,557,UNIDAD EDUCATIVA STEINER INTERNACIONAL,NO,KM 16 1/2 VIA A LA COSTA,2046204,5,5,10,6,10,6,10,3500,608602,9758028,-80.02336085,-2.18886604,NO,NO
9,GUAYAS,390,GUAYAQUIL,6150,TARQUI,17,VÍA A LA COSTA,7977,UNIDAD EDUCATIVA BILINGUE LOGOS,NO,VIA LA COSTA KM 14 1/2,0,5,5,10,1,5,1,5,3500,610437.25,9758270.18,-80.00685986,-2.18666442,NO,NO
9,GUAYAS,390,GUAYAQUIL,6150,TARQUI,17,VÍA A LA COSTA,7980,UNIDAD EDUCATIVA FISCAL PUERTO HONDO,SI,CALLE 4TA AV. 96 S-O SALIDA VIA A LA COSTA,0,11,6,17,20,30,20,25,5594,608393.67,9757680.1,-80.02523211,-2.19201432,NO,NO
9,GUAYAS,390,GUAYAQUIL,6150,TARQUI,17,VÍA A LA COSTA,8196,UNIVERSIDAD ECOTEC CAMPUS VIA A LA COSTA,SI,"KM 16,5 VIA A LA COSTA",45150400,9,9,18,11,19,11,19,6300,609457.25,9758135.7,-80.01567113,-2.18788674,NO,NO
9,GUAYAS,420,MILAGRO,5660,MILAGRO,8,MILAGRO NORTE,188,UNIDAD EDUCATIVA LA ALBORADA,SI,RIO MACARA Y MALECON,0,8,8,16,25,32,25,32,5600,655122,9764410,-79.60513797,-2.1308115,NO,NO
9,GUAYAS,420,MILAGRO,5660,MILAGRO,8,MILAGRO NORTE,959,ESCUELA DE EDUCACIÓN BÁSICA MODESTO CHAVEZ FRANCO,SI,AV DE LAS AMERCIAS ENTRE COSTA RICA Y CUBA,,7,6,13,41,47,41,46,4576,655970,9764339,-79.59751367,-2.13144669,NO,NO
9,GUAYAS,420,MILAGRO,5660,MILAGRO,8,MILAGRO NORTE,894,UNIDAD EDUCATIVA SIMON BOLIVAR,SI,GUAYAQUIL ENTRE PEDRO CARBO Y BOLIVAR,,12,12,24,13,24,13,24,8400,656344,9765157,-79.59415804,-2.12404525,NO,NO
9,GUAYAS,420,MILAGRO,5660,MILAGRO,8,MILAGRO NORTE,961,ESCUELA DE EDUCACION BASICA VICTORIA MACIAS DE ACUÑA,SI,JUAN MONTALVO ENTRE BOLIVAR Y ERNESTO SEMINARIO,,8,8,16,33,40,33,40,5600,656227,9764663,-79.59520584,-2.12851417,NO,NO
9,GUAYAS,420,MILAGRO,5660,MILAGRO,8,MILAGRO NORTE,7892,UNIDAD EDUCATIVA ARQUEOLOGO JULIO VITERI GAMBOA,SI,CALLE ERNESTO SEMINARIO Y AMAZONA,,12,12,24,1,12,1,12,8400,656174.0175,9765686.426,-79.59569053,-2.11925828,NO,NO
9,GUAYAS,820,DURAN,6525,ELOY ALFARO /DURAN,11,ELOY ALFARO NORTE,699,ESCUELA DE EDUCACION BASICA FISCAL PABLO SANDIFORD AMADOR,SI,AV 16 DE OCTUBRE 516 Y RODOLFO FERNANDEZ,0,10,10,20,23,32,23,32,7000,628226,9760230,-79.84692292,-2.16882219,NO,NO
9,GUAYAS,820,DURAN,6525,ELOY ALFARO /DURAN,11,ELOY ALFARO NORTE,725,ESCUELA DE EDUCACION BÁSICA GUILLERMO DAVIS,NO,AV HUMBERTO AYALA Y FERROVIARIA,0,4,4,8,19,22,19,22,2800,628589,9760020,-79.84365764,-2.1707192,NO,NO
9,GUAYAS,820,DURAN,6525,ELOY ALFARO /DURAN,11,ELOY ALFARO NORTE,728,UNIDAD EDUCATIVA FISCAL DURAN,SI,AV. HUMBERTO AYALA Y VELASCO IBARRA,0,18,18,36,1,18,1,18,12600,628905,9760036,-79.84081649,-2.17057229,NO,NO
9,GUAYAS,820,DURAN,6525,ELOY ALFARO /DURAN,11,ELOY ALFARO NORTE,744,ESCUELA DE EDUCACION BASICA FISCAL MANUEL GOMEZ ABAB,SI,CUENCA 301 Y QUITO,0,7,5,12,33,39,33,37,3923,627533,9760066,-79.85315279,-2.17031039,NO,NO
9,GUAYAS,870,SANTA LUCIA,6580,SANTA LUCIA,3,LAS GABARRAS,8189,UNIDAD EDUCATIVA PORVENIR,NO,VIA PRINCIPAL,0,1,1,2,1,1,1,1,433,609264,9811246,-80.01768712,-1.70745906,NO,SI
9,GUAYAS,385,EL EMPALME,1470,GUAYAS / PUERTO NUEVO,2,DAULE - PERIPA,674,ESCUELA DE EDUCACIÓN BÁSICA 12 DE OCTUBRE,NO,PARROQUIA CARLOS JULIO Y LAS ACACIAS,43899057,3,3,6,1,3,1,3,1641,641639,9896746,-79.72706346,-0.93393844,SI,SI
9,GUAYAS,400,DAULE,7425,MAGRO,0,,1101,ESCUELA DE EDUCACION BASICA ISMAEL PEREZ CASTRO,NO,KM 41 VIA A DAULE - CALLEJON DAULE Y BOLIVAR MORAN,0,2,1,3,1,2,1,1,775,610923,9791899,-80.00267894,-1.88246129,NO,NO
9,GUAYAS,425,SAMBORONDON,7445,LA PUNTILLA(SATELITE),1,LA PUNTILLA(SATELITE),1129,UNIVERSIDAD DE ESPECIALIDADES ESPIRITU SANTO,SI,CDLA TORNERO 3 KM 2 1/2 VIA SAMBORONDON,5000950,14,14,28,13,26,13,26,9800,626119,9764224,-79.86589436,-2.13270925,NO,NO
9,GUAYAS,425,SAMBORONDON,7445,LA PUNTILLA(SATELITE),1,LA PUNTILLA(SATELITE),1122,UNIDAD EDUCATIVA BILINGÜE NUEVO MUNDO,SI,KM 2 1/2 VIA SAMBORONDON 112 CDLA TORNERO 3,2830095,6,6,12,27,32,27,32,4200,626197,9764220,-79.86519303,-2.13274491,NO,NO
9,GUAYAS,425,SAMBORONDON,7445,LA PUNTILLA(SATELITE),1,LA PUNTILLA(SATELITE),632,UNIDAD EDUCATIVA PARTICULAR BILINGUE LICEO PANAMERICANO,SI,AV LA PUNTILLA SAMBORONDON KM 3 1/2,3707888,12,12,24,1,12,1,12,8400,626029,9765247,-79.86671033,-2.1234564,NO,NO
9,GUAYAS,425,SAMBORONDON,7445,LA PUNTILLA(SATELITE),1,LA PUNTILLA(SATELITE),8199,UNIDAD EDUCATIVA BILINGUE LA MODERNA,SI,AV. SAMBORONDON KM 2.5 092301,43725220,4,4,8,33,36,33,36,2742,625419,9764307,-79.87218873,-2.13196313,NO,NO
9,GUAYAS,425,SAMBORONDON,7445,LA PUNTILLA(SATELITE),1,LA PUNTILLA(SATELITE),8200,CENTRO EDUCATIVO NACIONES UNIDAS,NO,KM 1 VIA SAMBORONDON,98020202,8,0,8,37,44,1,0,2736,626709,9762855,-79.86058045,-2.14508844,NO,NO
9,GUAYAS,820,DURAN,7455,EL RECREO,1,EL RECREO,745,ESCUELA DE EDUCACION BASICA CARLOS JULIO PEREZ PERASSO,SI,AV. LAURICE ANTON DE SALEN RECREO 5TA ETAPA,0,8,8,16,35,42,35,42,5574,633299,9760250,-79.80131051,-2.16860564,NO,NO
9,GUAYAS,820,DURAN,7455,EL RECREO,1,EL RECREO,767,ESCUELA DE EDUCACION BASICA HECTOR PILCO CHANGO,SI,COOP DE VIVIENDA 10 DE ENERO 5TA ETAPA ZONA DE RESERVA E,0,10,0,10,43,52,1,0,3277,633486,9760122,-79.79962825,-2.16976208,NO,NO
9,GUAYAS,820,DURAN,7455,EL RECREO,1,EL RECREO,771,ESCUELA DE EDUCACION BASICA GONZALO BENITEZ GOMEZ,SI,CDLA EL RECREO 3ERA ETAPA FAE MZ G,2673655,8,8,16,23,30,23,30,5600,633224,9759982,-79.80198294,-2.17103029,NO,NO
9,GUAYAS,820,DURAN,7455,EL RECREO,1,EL RECREO,783,ESCUELA DE EDUCACION BASICA RAFAEL LARREA INSUASTI,SI,AVENIDA LAURICE ANTON DE SALEM Y CORONEL AGUIRRE 3ERA ETAPA,0,12,12,24,11,22,11,22,8400,632697,9759647,-79.80671891,-2.1740642,NO,NO
9,GUAYAS,820,DURAN,7455,EL RECREO,1,EL RECREO,785,ESCUELA DE EDUCACION BASICA MILTON REYES REYES,SI,CALLE PRINCIPAL LAURICE ANTON DE SALEM CDLA EL RECREO DURAN 1ERA ETAPA 1ER PARQUEADERO,0,10,10,20,1,10,1,10,7000,631942,9759023,-79.81350288,-2.17971381,NO,NO
9,GUAYAS,820,DURAN,7455,EL RECREO,1,EL RECREO,7610,UNIDAD EDUCATIVA PARTICULAR JUAN BOSCO KIRIOS,NO,CDLA EL RECREO 5TA ETAPA MZ 552,99229987,4,4,8,31,34,31,34,2800,634376.7,9761068.5,-79.79162661,-2.16119443,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,7,CUARTEL CUATRO,291,ESCUELA DE EDUCACIÓN BÁSICA FILIBERTO LÓPEZ ARÉVALO,SI,PEDRO PABLO GÓMEZ Y LA 15,0,8,8,16,1,8,1,8,5600,621113,9757618,-79.91086186,-2.19249678,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,7,CUARTEL CUATRO,5897,UNIDAD EDUCATIVA PARTICULAR SAN JOAQUIN Y SANTA ANA,NO,LA 15 ENTRE BRASIL Y GOMEZ RENDON,2465051,5,3,8,9,13,9,11,2229,620873,9757121,-79.91301661,-2.19699399,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,8,DIOS PATRIA Y LIBERTAD,202,ESCUELA DE EDUCACION BASICA SAID HANNA,NO,41 AVA Y LA P,0,5,1,6,13,17,13,13,1996,617387,9754142,-79.94434274,-2.22396354,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,8,DIOS PATRIA Y LIBERTAD,161,ESCUELA DE EDUCACION BÁSICA FISCAL INGAPIRCA,SI,CALLE 44 ENTRE LA I Y CALLEJON J,2665040,12,12,24,1,12,1,12,8400,617343,9754994,-79.94474386,-2.21625694,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,9,ESTERO SALADO,149,ESCUELA DE EDUCACION BASICA OSCAR EFREN REYES,NO,48 Y CHAMBERS,2663858,6,2,8,13,18,13,14,2505,617427,9756396,-79.9439975,-2.20357442,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,9,ESTERO SALADO,111,UNIDAD EDUCATIVA JOAQUÍN GALLEGOS LARA,SI,CHAMBERS Y LA 48 AVA,2840075,12,12,24,1,12,1,12,8400,617350,9756431,-79.94469009,-2.20325832,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,10,COLEGIO GARCIA GOYENA,95,UNIDAD EDUCATIVA DR. RAFAEL GARCIA GOYENA,SI,GARCIA GOYENA Y LA 20 AVA,2473864,8,8,16,1,8,1,8,5600,620186.5483,9756359.376,-79.91918401,-2.20388781,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,10,COLEGIO GARCIA GOYENA,312,ESCUELA DE EDUCACIÓN BÁSICA DR. JUAN TANCA MARENGO,NO,LA 20 AVA Y VENEZUELA,0,6,4,10,9,14,9,12,3180,620254,9756577,-79.91857892,-2.20191884,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,11,LA COLMENA,796,ESCUELA DE EDUCACION BASICA OTHON CASTILLO VELEZ,SI,LA 25(AV ISMAEL PEREZ CASTRO) Y LA I,23091243,18,14,32,1,18,1,14,10922,619204.8157,9754265.027,-79.9279979,-2.22283884,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,12,CISNE 2 - LA PISTA,48,ESCUELA DE EDUCACION BASICA DR. CARLOS ZEVALLOS MENENDEZ,SI,CALLEJON PARRA Y CALLE 20 AVA,2756263,12,12,24,1,12,1,12,8400,619677,9754974,-79.92375672,-2.21642266,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,12,CISNE 2 - LA PISTA,54,UNIDAD EDUCATIVA AIDA LEÓN DE RODRIGUEZ LARA,SI,CALLE 13 AVA Y SEDALANA,2756519,11,7,18,13,23,13,19,6194,620232,9754683,-79.91876434,-2.21905127,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,13,PUENTE PATRIA,218,ESCUELA DE EDUCACIÓN BÁSICA FISCAL TEODORO WOLF,SI,LA 33 Y GOMEZ RENDÓN,0,8,8,16,1,8,1,8,5600,619258,9757555,-79.92754101,-2.19307876,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,13,PUENTE PATRIA,224,ESCUELA DE EDUCACION BASICA PARTICULAR TRANSFIGURACIÓN,SI,LA 33 Y MALDONADO,0,10,6,16,9,18,9,14,5370,619192,9757426,-79.92813363,-2.19424607,NO,NO
9,GUAYAS,390,GUAYAQUIL,5355,FEBRES CORDERO,14,VIRGEN DE FATIMA,282,ESCUELA DE EDUCACIÓN BÁSICA GENERAL ELOY ALFARO,SI,GOMEZ RENDÓN ENTRE LA 11 Y LA 12,2369265,10,8,18,1,10,1,8,5879,621200.2351,9756998.47,-79.91007341,-2.19810018,NO,NO
9,GUAYAS,425,SAMBORONDON,7445,LA PUNTILLA(SATELITE),2,LA PUNTILLA NORTE,511,COLEGIO MENOR SAMBORONDON,NO,KM 9 VIA SAMBORONDON 823 Y AV LEON FEBRES CORDERO,5000250,6,6,12,1,6,1,6,4200,626106,9770662,-79.86605331,-2.07447501,NO,NO
9,GUAYAS,425,SAMBORONDON,7445,LA PUNTILLA(SATELITE),2,LA PUNTILLA NORTE,8198,UNIDAD EDUCATIVA PARTICULAR ALEMAN HUMBOLTH,NO,CIUDAD CELESTE,44001059,4,3,7,7,10,7,9,2143,629427.29,9770728.37,-79.83619275,-2.07385286,NO,NO
9,GUAYAS,390,GUAYAQUIL,3030,PUNA,3,CAMPO ALEGRE,4631,UNIDAD EDUCATIVA FISCAL JUAN LEON MERA,NO,AV PRINCIPAL,0,1,2,3,1,1,1,2,791,596080.6432,9688213.863,-80.13554014,-2.82048142,SI,SI
9,GUAYAS,390,GUAYAQUIL,6265,XIMENA,12,MATERNIDAD DEL GUASMO,7487,ESCUELA DE EDUCACIÓN BASICA LUIS VARGAS TORRES,NO,GUASMO SUR COOP PROLETARIOS SIN TIERRA MZ-3709 SL- 1,0,7,5,12,1,7,1,5,3866,624976.77,9748906.03,-79.87606054,-2.27127441,NO,NO
9,GUAYAS,390,GUAYAQUIL,3030,PUNA,2,CAUCHICHE,758,ESCUELA DE EDUCACION BASICA FISCAL JOHN F. KENNEDY,NO,CALLE 5 DE OCTUBRE,0,1,1,2,1,1,1,1,469,585242,9690776,-80.2330668,-2.79737231,SI,SI
9,GUAYAS,430,SALITRE,1350,GRAL. VERNAZA,0,,1334,ESCUELA DE EDUCACION BASICA NUEVE DE OCTUBRE,SI,JUAN JOSE FLORES CALLEJON RAFAEL SOTOMAYOR,0,10,11,21,1,10,1,11,6974,634499,9805009,-79.79081257,-1.7637439,NO,NO
9,GUAYAS,430,SALITRE,1595,JUNQUILLAL,1,JUNQUILLAL,4566,UNIDAD EDUCATIVA JUNQUILLAL,SI,AV CARLOS ANDRADE Y JULIO CESAR ALFARO,0,11,11,22,1,11,1,11,7401,626676,9810410,-79.86116342,-1.71493416,NO,NO
